city,timestamp,temperature,season
New York,2010-03-08,1.124253535659717,spring
New York,2010-03-09,7.921747020227322,spring
New York,2010-03-10,4.279531206745489,spring
New York,2010-03-11,4.057988084298581,spring
New York,2010-03-12,7.1548382565251565,spring
New York,2010-03-13,9.731337481740775,spring
New York,2010-03-14,16.045944219497898,spring
New York,2010-03-15,15.04320595501899,spring
New York,2010-03-16,10.502456713042282,spring
New York,2010-03-17,4.712496955980639,spring
New York,2010-03-18,8.480606073193329,spring
New York,2010-03-19,15.305705423229451,spring
New York,2010-03-20,13.878748619495083,spring
New York,2010-03-21,12.537905259167541,spring
New York,2010-03-22,6.16858654580836,spring
New York,2010-03-23,8.979252293863178,spring
New York,2010-03-24,10.360730617869143,spring
New York,2010-03-25,9.196283879851023,spring
New York,2010-03-26,9.844183718711006,spring
New York,2010-03-27,9.45611345059135,spring
New York,2010-03-28,7.514494385781612,spring
New York,2010-03-29,0.2607593466994693,spring
New York,2010-03-30,4.24939063599238,spring
New York,2010-03-31,10.516639743119786,spring
New York,2010-04-01,21.091543931984788,spring
New York,2010-04-02,12.053271210665573,spring
New York,2010-04-03,8.683279454075148,spring
New York,2010-04-04,8.992498173162797,spring
New York,2010-04-05,11.657408451730772,spring
New York,2010-04-06,15.651124012314753,spring
New York,2010-04-07,6.486113668565054,spring
New York,2010-04-08,15.115247261163123,spring
New York,2010-04-09,15.200973340139146,spring
New York,2010-04-10,11.464780635413495,spring
New York,2010-04-11,15.648496684855271,spring
New York,2010-04-12,8.328371290831976,spring
New York,2010-04-13,10.546443375422564,spring
New York,2010-04-14,7.82726941697358,spring
New York,2010-04-15,12.274807864309695,spring
New York,2010-04-16,14.602230626226905,spring
New York,2010-04-17,23.198747562923664,spring
New York,2010-04-18,2.754459925733121,spring
New York,2010-04-19,12.877256434477205,spring
New York,2010-04-20,4.485329383058717,spring
New York,2010-04-21,2.9170733676761786,spring
New York,2010-04-22,16.20014717742489,spring
New York,2010-04-23,13.741715355322812,spring
New York,2010-04-24,6.05661271701746,spring
New York,2010-04-25,10.490224938591046,spring
New York,2010-04-26,14.88932341236907,spring
New York,2010-04-27,14.326004805690339,spring
New York,2010-04-28,17.30472780273179,spring
New York,2010-04-29,6.732750455938511,spring
New York,2010-04-30,3.3627072172583574,spring
New York,2010-05-01,6.454926982577296,spring
New York,2010-05-02,10.36924627504097,spring
New York,2010-05-03,8.682456109790621,spring
New York,2010-05-04,8.565735565623298,spring
New York,2010-05-05,19.740014299266594,spring
New York,2010-05-06,6.6690350653598065,spring
New York,2010-05-07,12.086474231459817,spring
New York,2010-05-08,10.500569663819887,spring
New York,2010-05-09,7.727463544678112,spring
New York,2010-05-10,7.541908217387156,spring
New York,2010-05-11,8.357965866544594,spring
New York,2010-05-12,17.994034288421748,spring
New York,2010-05-13,10.678303205790726,spring
New York,2010-05-14,0.03448690250387898,spring
New York,2010-05-15,11.585526749757225,spring
New York,2010-05-16,10.042663219176227,spring
New York,2010-05-17,1.5829112200455722,spring
New York,2010-05-18,9.943105554565893,spring
New York,2010-05-19,9.564564240453485,spring
New York,2010-05-20,16.321001319028998,spring
New York,2010-05-21,9.72134700223073,spring
New York,2010-05-22,9.64743296865797,spring
New York,2010-05-23,12.635811897578316,spring
New York,2010-05-24,12.198506787761335,spring
New York,2010-05-25,12.554696057484898,spring
New York,2010-05-26,8.223561047960091,spring
New York,2010-05-27,8.769422278072524,spring
New York,2010-05-28,15.290493932661832,spring
New York,2010-05-29,3.2269827663199893,spring
New York,2010-05-30,11.65025667173118,spring
New York,2010-05-31,11.330576084635346,spring
New York,2010-06-01,26.53455406357302,summer
New York,2010-06-02,22.706845765514494,summer
New York,2010-06-03,24.447228236595567,summer
New York,2010-06-04,26.017341838400824,summer
New York,2010-06-05,30.657260319767637,summer
New York,2010-06-06,24.715005677488485,summer
New York,2010-06-07,31.336526153049213,summer
New York,2010-06-08,23.472238797426883,summer
New York,2010-06-09,23.481956906519212,summer
New York,2010-06-10,25.382009397115272,summer
New York,2010-06-11,22.911988926918657,summer
New York,2010-06-12,34.89733483971048,summer
New York,2010-06-13,21.52258102684914,summer
New York,2010-06-14,16.958277480807304,summer
New York,2010-06-15,20.456546195367977,summer
New York,2010-06-16,18.788710729182974,summer
New York,2010-06-17,23.33914248240112,summer
New York,2010-06-18,24.555744859134375,summer
New York,2010-06-19,30.46998831203122,summer
New York,2010-06-20,17.837616385558945,summer
New York,2010-06-21,24.26826458673993,summer
New York,2010-06-22,24.82369832529354,summer
New York,2010-06-23,32.36071269081458,summer
New York,2010-06-24,20.664886354313506,summer
New York,2010-06-25,24.83754855615579,summer
New York,2010-06-26,29.59375423240266,summer
New York,2010-06-27,23.6790829174045,summer
New York,2010-06-28,26.55697108181547,summer
New York,2010-06-29,19.545859622654476,summer
New York,2010-06-30,20.49001027890773,summer
New York,2010-07-01,26.111278512262206,summer
New York,2010-07-02,22.255405275546746,summer
New York,2010-07-03,21.52755235469096,summer
New York,2010-07-04,16.3993767156108,summer
New York,2010-07-05,25.00047399005847,summer
New York,2010-07-06,26.41886617406301,summer
New York,2010-07-07,36.731553483619315,summer
New York,2010-07-08,33.13566219205778,summer
New York,2010-07-09,20.385336564017514,summer
New York,2010-07-10,24.839930421001476,summer
New York,2010-07-11,27.955142919394014,summer
New York,2010-07-12,24.516494739687452,summer
New York,2010-07-13,27.8251212794313,summer
New York,2010-07-14,21.25249659835253,summer
New York,2010-07-15,25.122154604107976,summer
New York,2010-07-16,26.695959619696602,summer
New York,2010-07-17,30.482268167634672,summer
New York,2010-07-18,25.614050757400154,summer
New York,2010-07-19,25.997888646418062,summer
New York,2010-07-20,27.78263914619358,summer
New York,2010-07-21,26.91194260579107,summer
New York,2010-07-22,19.55461390704975,summer
New York,2010-07-23,20.870902329806132,summer
New York,2010-07-24,11.547238716885133,summer
New York,2010-07-25,32.474445338039565,summer
New York,2010-07-26,23.99484687885974,summer
New York,2010-07-27,11.413477088593414,summer
New York,2010-07-28,23.534909214062573,summer
New York,2010-07-29,16.984521606772105,summer
New York,2010-07-30,36.0313565095899,summer
New York,2010-07-31,21.69508828602467,summer
New York,2010-08-01,22.94151804466729,summer
New York,2010-08-02,20.388358946637375,summer
New York,2010-08-03,21.73625459628282,summer
New York,2010-08-04,28.461516784039464,summer
New York,2010-08-05,24.4109144070442,summer
New York,2010-08-06,33.15159267094661,summer
New York,2010-08-07,22.06747924139735,summer
New York,2010-08-08,26.415689677321865,summer
New York,2010-08-09,23.305872242435058,summer
New York,2010-08-10,13.923394704794283,summer
New York,2010-08-11,31.90006678176478,summer
New York,2010-08-12,20.31657800668909,summer
New York,2010-08-13,23.899515475232526,summer
New York,2010-08-14,31.86196033423487,summer
New York,2010-08-15,19.017846136197036,summer
New York,2010-08-16,25.92788586909148,summer
New York,2010-08-17,22.400852767737817,summer
New York,2010-08-18,24.960001462145957,summer
New York,2010-08-19,31.688760944673106,summer
New York,2010-08-20,27.819749891155453,summer
New York,2010-08-21,31.483951363457876,summer
New York,2010-08-22,27.3867156303193,summer
New York,2010-08-23,28.47375600056065,summer
New York,2010-08-24,29.84732711817059,summer
New York,2010-08-25,22.868736752660425,summer
New York,2010-08-26,25.228135496280192,summer
New York,2010-08-27,31.28615243014184,summer
New York,2010-08-28,26.98991040948066,summer
New York,2010-08-29,28.52452709348666,summer
New York,2010-08-30,29.552809933259212,summer
New York,2010-08-31,28.299540388090005,summer
New York,2010-09-01,16.378895940777483,autumn
New York,2010-09-02,24.265481659644188,autumn
New York,2010-09-03,14.307542051929879,autumn
New York,2010-09-04,3.943186114147041,autumn
New York,2010-09-05,10.446990641965328,autumn
New York,2010-09-06,10.419074392690352,autumn
New York,2010-09-07,14.365337734263854,autumn
New York,2010-09-08,11.026531234277233,autumn
New York,2010-09-09,14.027376019936028,autumn
New York,2010-09-10,15.879256456478766,autumn
New York,2010-09-11,13.265226829930164,autumn
New York,2010-09-12,18.037927984138495,autumn
New York,2010-09-13,17.556777506484867,autumn
New York,2010-09-14,10.695489611129435,autumn
New York,2010-09-15,21.363121086830382,autumn
New York,2010-09-16,11.618317176173402,autumn
New York,2010-09-17,18.117747593854098,autumn
New York,2010-09-18,18.519238452006455,autumn
New York,2010-09-19,17.727434690466673,autumn
New York,2010-09-20,15.143801715963875,autumn
New York,2010-09-21,16.184902266843928,autumn
New York,2010-09-22,20.811322929115907,autumn
New York,2010-09-23,11.889974464195312,autumn
New York,2010-09-24,7.320045518231391,autumn
New York,2010-09-25,14.462566792713321,autumn
New York,2010-09-26,16.02629288548346,autumn
New York,2010-09-27,9.650173613348493,autumn
New York,2010-09-28,9.904981854823601,autumn
New York,2010-09-29,11.160245460143795,autumn
New York,2010-09-30,19.940829723059974,autumn
New York,2010-10-01,10.421487379012037,autumn
New York,2010-10-02,15.237151105690433,autumn
New York,2010-10-03,13.06470019950441,autumn
New York,2010-10-04,15.921729637794321,autumn
New York,2010-10-05,20.212317844265346,autumn
New York,2010-10-06,11.784537283555778,autumn
New York,2010-10-07,14.749336540867851,autumn
New York,2010-10-08,4.957434077698117,autumn
New York,2010-10-09,18.172379301926032,autumn
New York,2010-10-10,11.357845199091315,autumn
New York,2010-10-11,-0.2593263374541479,autumn
New York,2010-10-12,16.80589759114243,autumn
New York,2010-10-13,14.409950511803212,autumn
New York,2010-10-14,24.645591546984242,autumn
New York,2010-10-15,14.62695062701852,autumn
New York,2010-10-16,13.765067072864365,autumn
New York,2010-10-17,24.250186661438732,autumn
New York,2010-10-18,7.782628147756862,autumn
New York,2010-10-19,7.181091294706223,autumn
New York,2010-10-20,17.886745613076254,autumn
New York,2010-10-21,15.389953259778032,autumn
New York,2010-10-22,17.569899211372313,autumn
New York,2010-10-23,15.904319144316464,autumn
New York,2010-10-24,12.78576548640336,autumn
New York,2010-10-25,12.71710923828656,autumn
New York,2010-10-26,14.162653998920746,autumn
New York,2010-10-27,12.670323851156072,autumn
New York,2010-10-28,7.374831641839884,autumn
New York,2010-10-29,13.469133108418209,autumn
New York,2010-10-30,13.984868691079484,autumn
New York,2010-10-31,13.693894386576288,autumn
New York,2010-11-01,19.54109810867534,autumn
New York,2010-11-02,19.7829380364428,autumn
New York,2010-11-03,19.651274260070743,autumn
New York,2010-11-04,23.073587340252395,autumn
New York,2010-11-05,18.535769533571692,autumn
New York,2010-11-06,17.174057857288325,autumn
New York,2010-11-07,21.916315825583393,autumn
New York,2010-11-08,17.17472496441045,autumn
New York,2010-11-09,20.953679848021174,autumn
New York,2010-11-10,21.176379220698756,autumn
New York,2010-11-11,24.535131595467693,autumn
New York,2010-11-12,16.501480069440515,autumn
New York,2010-11-13,16.639395234597604,autumn
New York,2010-11-14,19.997576380950868,autumn
New York,2010-11-15,10.613033149896888,autumn
New York,2010-11-16,14.83903716868786,autumn
New York,2010-11-17,14.488033037895745,autumn
New York,2010-11-18,16.717598672966776,autumn
New York,2010-11-19,21.257852887861727,autumn
New York,2010-11-20,10.775803944469098,autumn
New York,2010-11-21,14.478027450338487,autumn
New York,2010-11-22,8.32841683920765,autumn
New York,2010-11-23,9.216218648047754,autumn
New York,2010-11-24,7.711646872325954,autumn
New York,2010-11-25,19.265604043613667,autumn
New York,2010-11-26,12.00817946781493,autumn
New York,2010-11-27,14.85204566083631,autumn
New York,2010-11-28,12.325649242516132,autumn
New York,2010-11-29,13.459129127467126,autumn
New York,2010-11-30,10.908681995704605,autumn
New York,2010-12-01,-5.894757346442764,winter
New York,2010-12-02,1.0739813236236466,winter
New York,2010-12-03,4.90209904435758,winter
New York,2010-12-04,12.519286088429906,winter
New York,2010-12-05,2.625261015229703,winter
New York,2010-12-06,-6.1751537661797276,winter
New York,2010-12-07,-3.6295076359218283,winter
New York,2010-12-08,-2.231953843797524,winter
New York,2010-12-09,-1.8021423935337713,winter
New York,2010-12-10,0.37070524651963155,winter
New York,2010-12-11,-0.08228924054130618,winter
New York,2010-12-12,0.832435640122766,winter
New York,2010-12-13,-4.620335790625471,winter
New York,2010-12-14,2.4575631275807743,winter
New York,2010-12-15,-0.7490339443623681,winter
New York,2010-12-16,4.654538955192989,winter
New York,2010-12-17,-3.9821543798336045,winter
New York,2010-12-18,6.3327620566995595,winter
New York,2010-12-19,1.8040627590421656,winter
New York,2010-12-20,1.2708968671843106,winter
New York,2010-12-21,2.55586365508604,winter
New York,2010-12-22,-1.4243621046886845,winter
New York,2010-12-23,2.5480818368178793,winter
New York,2010-12-24,-0.4326237149821163,winter
New York,2010-12-25,2.5347057712207617,winter
New York,2010-12-26,0.07979718111279818,winter
New York,2010-12-27,-1.5185173354154617,winter
New York,2010-12-28,-4.439199884370992,winter
New York,2010-12-29,-3.159955295130737,winter
New York,2010-12-30,3.4057859086883377,winter
New York,2010-12-31,9.165287817994175,winter
New York,2011-01-01,-4.453097344631613,winter
New York,2011-01-02,2.7794584610897575,winter
New York,2011-01-03,-0.006919137445098336,winter
New York,2011-01-04,-11.108665665465256,winter
New York,2011-01-05,-3.102193690742363,winter
New York,2011-01-06,7.651247603629595,winter
New York,2011-01-07,7.324174821925905,winter
New York,2011-01-08,5.699714743792363,winter
New York,2011-01-09,-0.9341095446459259,winter
New York,2011-01-10,-2.6078310083562823,winter
New York,2011-01-11,2.8464256772266734,winter
New York,2011-01-12,-9.927352892708074,winter
New York,2011-01-13,0.41219084758707936,winter
New York,2011-01-14,-4.056949939212561,winter
New York,2011-01-15,-8.940364041166262,winter
New York,2011-01-16,1.1174411739035437,winter
New York,2011-01-17,3.4687155437274737,winter
New York,2011-01-18,0.3563492725763838,winter
New York,2011-01-19,-2.105558970684942,winter
New York,2011-01-20,1.1839758250490546,winter
New York,2011-01-21,0.7245879322558917,winter
New York,2011-01-22,-2.21844277350469,winter
New York,2011-01-23,-6.691528398242008,winter
New York,2011-01-24,-1.8621294646985966,winter
New York,2011-01-25,5.9071836969958795,winter
New York,2011-01-26,-7.365049709460871,winter
New York,2011-01-27,-8.873295988273174,winter
New York,2011-01-28,-3.474427715355053,winter
New York,2011-01-29,-7.229168703245254,winter
New York,2011-01-30,6.96114477107775,winter
New York,2011-01-31,2.79171314613256,winter
New York,2011-02-01,8.499863267522853,winter
New York,2011-02-02,5.524479631558938,winter
New York,2011-02-03,8.94630950960667,winter
New York,2011-02-04,-0.6819130818175532,winter
New York,2011-02-05,-2.859737838942688,winter
New York,2011-02-06,0.9571205938090661,winter
New York,2011-02-07,1.0578220540741974,winter
New York,2011-02-08,-1.824988774490583,winter
New York,2011-02-09,2.5326334664302723,winter
New York,2011-02-10,1.813805682700045,winter
New York,2011-02-11,-3.4122405197070984,winter
New York,2011-02-12,-4.422854817079295,winter
New York,2011-02-13,0.469252606762287,winter
New York,2011-02-14,-3.0549985850942902,winter
New York,2011-02-15,1.8195752727486159,winter
New York,2011-02-16,-2.436218713747102,winter
New York,2011-02-17,-1.6281278053123602,winter
New York,2011-02-18,7.861814596317211,winter
New York,2011-02-19,-2.708482800112036,winter
New York,2011-02-20,0.9257408801625144,winter
New York,2011-02-21,3.2115330387191072,winter
New York,2011-02-22,-1.3618787486295845,winter
New York,2011-02-23,-0.6983930234507283,winter
New York,2011-02-24,3.6991691531798994,winter
New York,2011-02-25,-0.8855588777234397,winter
New York,2011-02-26,1.2528699030362334,winter
New York,2011-02-27,-3.268435295892627,winter
New York,2011-02-28,-3.0855515669029194,winter
New York,2011-03-01,19.950821455172296,spring
New York,2011-03-02,7.043458236330497,spring
New York,2011-03-03,10.335671708349162,spring
New York,2011-03-04,10.052000972255994,spring
New York,2011-03-05,9.311875011647572,spring
New York,2011-03-06,13.844348829227599,spring
New York,2011-03-07,8.082945010698278,spring
New York,2011-03-08,14.308313615810755,spring
New York,2011-03-09,10.474174527058143,spring
New York,2011-03-10,10.482207015660704,spring
New York,2011-03-11,11.593776670798174,spring
New York,2011-03-12,20.625410866572764,spring
New York,2011-03-13,10.12222999301938,spring
New York,2011-03-14,18.16603373204331,spring
New York,2011-03-15,12.705492338043776,spring
New York,2011-03-16,3.6104449000531877,spring
New York,2011-03-17,9.240128090014288,spring
New York,2011-03-18,11.348839613585755,spring
New York,2011-03-19,12.732289160619866,spring
New York,2011-03-20,10.467857515462073,spring
New York,2011-03-21,12.211780249554524,spring
New York,2011-03-22,13.859005457726749,spring
New York,2011-03-23,5.9448777195170805,spring
New York,2011-03-24,9.293672558088607,spring
New York,2011-03-25,12.415264806501998,spring
New York,2011-03-26,14.220768952511419,spring
New York,2011-03-27,3.935934126222719,spring
New York,2011-03-28,8.572980708535162,spring
New York,2011-03-29,14.529851568097659,spring
New York,2011-03-30,17.537199335141928,spring
New York,2011-03-31,6.802897048070021,spring
New York,2011-04-01,9.681128245719195,spring
New York,2011-04-02,13.407018802607753,spring
New York,2011-04-03,-4.173405332960957,spring
New York,2011-04-04,5.36748469828055,spring
New York,2011-04-05,9.641351792752374,spring
New York,2011-04-06,5.012949010530439,spring
New York,2011-04-07,12.315424545144552,spring
New York,2011-04-08,5.247657738835882,spring
New York,2011-04-09,11.253355242912448,spring
New York,2011-04-10,12.071171106271969,spring
New York,2011-04-11,8.711825347243815,spring
New York,2011-04-12,6.015315343524758,spring
New York,2011-04-13,13.318477721691329,spring
New York,2011-04-14,8.58532104014442,spring
New York,2011-04-15,11.371656620781792,spring
New York,2011-04-16,14.972448084886057,spring
New York,2011-04-17,14.081902507968994,spring
New York,2011-04-18,15.01409238662488,spring
New York,2011-04-19,10.372440201108354,spring
New York,2011-04-20,20.29727407795047,spring
New York,2011-04-21,5.885622398436577,spring
New York,2011-04-22,11.539513503060903,spring
New York,2011-04-23,13.37829966149429,spring
New York,2011-04-24,2.6900210318014057,spring
New York,2011-04-25,7.379303874245533,spring
New York,2011-04-26,13.582337860726515,spring
New York,2011-04-27,15.56953971237128,spring
New York,2011-04-28,13.671123168161952,spring
New York,2011-04-29,17.61345353498598,spring
New York,2011-04-30,17.289055034497288,spring
New York,2011-05-01,9.388176230345643,spring
New York,2011-05-02,11.02542649868759,spring
New York,2011-05-03,10.765225732884034,spring
New York,2011-05-04,10.943200662518684,spring
New York,2011-05-05,11.007266923535326,spring
New York,2011-05-06,9.414460936580596,spring
New York,2011-05-07,4.659842820184741,spring
New York,2011-05-08,9.852098664260218,spring
New York,2011-05-09,-2.1339211799378432,spring
New York,2011-05-10,15.555846069120811,spring
New York,2011-05-11,7.169130344465209,spring
New York,2011-05-12,14.429979875530469,spring
New York,2011-05-13,10.303319102922547,spring
New York,2011-05-14,18.122976873616093,spring
New York,2011-05-15,6.624223644257457,spring
New York,2011-05-16,10.386932895109744,spring
New York,2011-05-17,16.847000256704103,spring
New York,2011-05-18,5.822606788931401,spring
New York,2011-05-19,5.717515114331153,spring
New York,2011-05-20,11.995021309461622,spring
New York,2011-05-21,14.650633519999426,spring
New York,2011-05-22,6.594460334388208,spring
New York,2011-05-23,12.86152645533304,spring
New York,2011-05-24,16.871034352110726,spring
New York,2011-05-25,16.393962374711244,spring
New York,2011-05-26,5.905100057330806,spring
New York,2011-05-27,20.298225708009518,spring
New York,2011-05-28,13.460073242578735,spring
New York,2011-05-29,13.371848618162332,spring
New York,2011-05-30,4.44897541777746,spring
New York,2011-05-31,10.242546393271681,spring
New York,2011-06-01,13.91769377676672,summer
New York,2011-06-02,25.996373589826195,summer
New York,2011-06-03,27.17537286232409,summer
New York,2011-06-04,25.161674462196068,summer
New York,2011-06-05,25.224073767744354,summer
New York,2011-06-06,27.001631746204527,summer
New York,2011-06-07,25.00871980319356,summer
New York,2011-06-08,28.236077157659942,summer
New York,2011-06-09,33.504566541501404,summer
New York,2011-06-10,21.903972511842987,summer
New York,2011-06-11,29.763289064660455,summer
New York,2011-06-12,22.991766505753535,summer
New York,2011-06-13,24.596167626904855,summer
New York,2011-06-14,34.46405296339083,summer
New York,2011-06-15,16.702152751121403,summer
New York,2011-06-16,27.82370178456652,summer
New York,2011-06-17,31.70166166334339,summer
New York,2011-06-18,21.65500211986995,summer
New York,2011-06-19,22.121737233402705,summer
New York,2011-06-20,19.93734987864495,summer
New York,2011-06-21,27.84468643180238,summer
New York,2011-06-22,24.786946841619248,summer
New York,2011-06-23,32.40062016689668,summer
New York,2011-06-24,24.99969908002097,summer
New York,2011-06-25,29.571422585863317,summer
New York,2011-06-26,28.084330901208318,summer
New York,2011-06-27,21.89998158663171,summer
New York,2011-06-28,20.825501927203792,summer
New York,2011-06-29,19.76823068866901,summer
New York,2011-06-30,18.0375636268296,summer
New York,2011-07-01,24.326909464300176,summer
New York,2011-07-02,27.36075354402962,summer
New York,2011-07-03,19.760685402724164,summer
New York,2011-07-04,25.802939898317632,summer
New York,2011-07-05,26.76660219104409,summer
New York,2011-07-06,17.272720472310553,summer
New York,2011-07-07,28.153270604172654,summer
New York,2011-07-08,20.134949546536077,summer
New York,2011-07-09,21.725943466265594,summer
New York,2011-07-10,28.67845808980756,summer
New York,2011-07-11,28.229046934176676,summer
New York,2011-07-12,29.02394675137558,summer
New York,2011-07-13,29.428593880994498,summer
New York,2011-07-14,33.76689876235698,summer
New York,2011-07-15,25.602320037726237,summer
New York,2011-07-16,29.592818794036326,summer
New York,2011-07-17,30.071813985336988,summer
New York,2011-07-18,31.660543366289325,summer
New York,2011-07-19,31.759448781462197,summer
New York,2011-07-20,19.78210526568095,summer
New York,2011-07-21,29.135575289698963,summer
New York,2011-07-22,26.327058531279885,summer
New York,2011-07-23,25.02622502565244,summer
New York,2011-07-24,26.705277153378425,summer
New York,2011-07-25,24.788412914459215,summer
New York,2011-07-26,26.074387084629883,summer
New York,2011-07-27,32.17790749622195,summer
New York,2011-07-28,24.90813250486451,summer
New York,2011-07-29,22.63520934864102,summer
New York,2011-07-30,31.651796420819036,summer
New York,2011-07-31,29.94812356819888,summer
New York,2011-08-01,23.64205864490536,summer
New York,2011-08-02,28.673219167219425,summer
New York,2011-08-03,28.570087098340707,summer
New York,2011-08-04,28.780292313653238,summer
New York,2011-08-05,21.07232972420036,summer
New York,2011-08-06,18.22326790828117,summer
New York,2011-08-07,27.912508121828985,summer
New York,2011-08-08,21.864688281213063,summer
New York,2011-08-09,32.20565371502673,summer
New York,2011-08-10,20.39845226331574,summer
New York,2011-08-11,30.347229310792905,summer
New York,2011-08-12,18.806690992784475,summer
New York,2011-08-13,23.396161345210974,summer
New York,2011-08-14,27.944851572076324,summer
New York,2011-08-15,25.433657456458732,summer
New York,2011-08-16,20.906967814269862,summer
New York,2011-08-17,31.40120714018202,summer
New York,2011-08-18,23.60433830019636,summer
New York,2011-08-19,20.604095307132084,summer
New York,2011-08-20,27.55616753814794,summer
New York,2011-08-21,22.147574565930448,summer
New York,2011-08-22,25.571804145942608,summer
New York,2011-08-23,22.833610740385716,summer
New York,2011-08-24,25.432212610564314,summer
New York,2011-08-25,28.601309061419926,summer
New York,2011-08-26,26.70469206805611,summer
New York,2011-08-27,19.977033662341842,summer
New York,2011-08-28,29.65675394228074,summer
New York,2011-08-29,29.46396924055274,summer
New York,2011-08-30,22.617843506599478,summer
New York,2011-08-31,21.971374241116695,summer
New York,2011-09-01,24.920433367589574,autumn
New York,2011-09-02,6.901130825207483,autumn
New York,2011-09-03,13.24531329077847,autumn
New York,2011-09-04,14.45852948819657,autumn
New York,2011-09-05,21.93311359280586,autumn
New York,2011-09-06,10.363473223802753,autumn
New York,2011-09-07,16.34087866049311,autumn
New York,2011-09-08,5.741600086761245,autumn
New York,2011-09-09,7.7193347281035996,autumn
New York,2011-09-10,15.648107897305804,autumn
New York,2011-09-11,18.237439943321732,autumn
New York,2011-09-12,23.244796357327505,autumn
New York,2011-09-13,26.942742788150447,autumn
New York,2011-09-14,19.01529130988189,autumn
New York,2011-09-15,23.5084400505792,autumn
New York,2011-09-16,6.303529646443138,autumn
New York,2011-09-17,17.459094404758126,autumn
New York,2011-09-18,12.845590521252399,autumn
New York,2011-09-19,3.518309275118664,autumn
New York,2011-09-20,22.593214847333204,autumn
New York,2011-09-21,7.842175509439909,autumn
New York,2011-09-22,22.34552020317759,autumn
New York,2011-09-23,13.977409286879732,autumn
New York,2011-09-24,13.707633103543575,autumn
New York,2011-09-25,17.048290870033014,autumn
New York,2011-09-26,11.660929342688984,autumn
New York,2011-09-27,12.804405579977644,autumn
New York,2011-09-28,10.446689393671162,autumn
New York,2011-09-29,10.050481817623465,autumn
New York,2011-09-30,11.952098194359216,autumn
New York,2011-10-01,11.514182758639894,autumn
New York,2011-10-02,12.755877426808114,autumn
New York,2011-10-03,17.249089532634358,autumn
New York,2011-10-04,19.44673835446028,autumn
New York,2011-10-05,20.77272497978287,autumn
New York,2011-10-06,12.253795561017755,autumn
New York,2011-10-07,14.77301388551504,autumn
New York,2011-10-08,16.083878539545193,autumn
New York,2011-10-09,16.012346168286204,autumn
New York,2011-10-10,20.893750162392923,autumn
New York,2011-10-11,23.341633016627483,autumn
New York,2011-10-12,14.221134262790363,autumn
New York,2011-10-13,18.78784608996988,autumn
